Kasted_Resistivity_0_5.dat
3
UTM X
UTM Y
Resistivity (ohmm)
            563763              6230825             109.4788
            563763              6230875             105.5383
            563763              6230925            104.25816
            563763              6230975             102.7141
            563763              6231025            107.69116
            563763              6231075            93.933403
            563763              6231125            82.695145
            563763              6231175            70.526131
            563763              6231225            50.323399
            563763              6231275            39.337795
            563763              6231325            29.910933
            563763              6231375            21.932087
            563763              6231425             17.84432
            563763              6231475            16.692446
            563763              6231525            16.474794
            563763              6231575            18.217968
            563763              6231625            21.794155
            563763              6231675            25.962112
            563763              6231725             25.72468
            563763              6231775            21.755545
            563763              6231825            23.196367
            563763              6231875            21.874094
            563763              6231925            17.194515
            563763              6231975            14.535502
            563763              6232025            12.486478
            563763              6232075            10.897327
            563763              6232125            9.7057028
            563763              6232175            8.9727583
            563763              6232225            8.4450836
            563763              6232275            7.5276599
            563763              6232325            6.9483385
            563763              6232375            6.7144279
            563763              6232425            12.925577
            563763              6232475            19.102932
            563763              6232525            12.604047
            563813              6230375            143.00459
            563813              6230425            139.66258
            563813              6230475            138.83531
            563813              6230525            140.21033
            563813              6230575            138.97287
            563813              6230625            136.92732
            563813              6230675            134.86833
            563813              6230725            129.92415
            563813              6230775            120.07979
            563813              6230825            114.11426
            563813              6230875            110.58086
            563813              6230925             110.8307
            563813              6230975            124.08233
            563813              6231025            121.41994
            563813              6231075            105.24947
            563813              6231125            91.634705
            563813              6231175            78.223991
            563813              6231225            65.594887
            563813              6231275            48.372662
            563813              6231325            35.573784
            563813              6231375            24.713259
            563813              6231425            19.070848
            563813              6231475            17.688866
            563813              6231525            18.102978
            563813              6231575            19.867355
            563813              6231625            24.040304
            563813              6231675            29.314331
            563813              6231725             34.60828
            563813              6231775            33.424892
            563813              6231825            32.975395
            563813              6231875            31.558037
            563813              6231925            28.460333
            563813              6231975            25.607077
            563813              6232025            22.850203
            563813              6232075            19.228258
            563813              6232125            15.542468
            563813              6232175            14.460389
            563813              6232225             12.16046
            563813              6232275            9.7220755
            563813              6232325             7.696548
            563813              6232375            9.1991987
            563813              6232425            9.1438055
            563813              6232475            13.783832
            563813              6232525            12.317143
            563813              6232575            13.447144
            563863              6230325            140.60475
            563863              6230375            141.24727
            563863              6230425            140.82831
            563863              6230475            138.08614
            563863              6230525            143.48286
            563863              6230575            140.54973
            563863              6230625            140.44946
            563863              6230675            144.23811
            563863              6230725            139.76874
            563863              6230775            134.89632
            563863              6230825            125.96794
            563863              6230875            113.99084
            563863              6230925            112.78463
            563863              6230975            124.15667
            563863              6231025            125.44402
            563863              6231075            115.34267
            563863              6231125              100.837
            563863              6231175            87.176613
            563863              6231225            76.572006
            563863              6231275            65.150841
            563863              6231325            46.630497
            563863              6231375            28.662889
            563863              6231425            20.740061
            563863              6231475             19.81938
            563863              6231525            19.712421
            563863              6231575            20.839628
            563863              6231625            26.699305
            563863              6231675            38.898251
            563863              6231725            54.845379
            563863              6231775            49.457249
            563863              6231825            40.505123
            563863              6231875            43.696838
            563863              6231925            45.268906
            563863              6231975            43.179741
            563863              6232025            43.616417
            563863              6232075            37.932373
            563863              6232125            33.002743
            563863              6232175            25.263296
            563863              6232225            18.133017
            563863              6232275            12.749407
            563863              6232325            9.2106647
            563863              6232375            9.2624531
            563863              6232425            8.0264959
            563863              6232475            9.8256435
            563863              6232525            12.041206
            563863              6232575            8.9221191
            563863              6232625            6.0267334
            563913              6230375            139.85562
            563913              6230425            142.99469
            563913              6230475            146.79454
            563913              6230525            142.51813
            563913              6230575            140.57242
            563913              6230625            141.70006
            563913              6230675            143.94946
            563913              6230725            142.24596
            563913              6230775            158.48569
            563913              6230825            140.83481
            563913              6230875            125.77087
            563913              6230925            121.26067
            563913              6230975            120.57853
            563913              6231025            125.38625
            563913              6231075            120.78139
            563913              6231125            108.68761
            563913              6231175            95.973198
            563913              6231225            90.402405
            563913              6231275            90.502388
            563913              6231325            72.937347
            563913              6231375             45.91663
            563913              6231425            32.033173
            563913              6231475            24.949972
            563913              6231525            21.501068
            563913              6231575            21.405237
            563913              6231625            28.195517
            563913              6231675            43.107216
            563913              6231725            66.116524
            563913              6231775              68.2826
            563913              6231825            63.777866
            563913              6231875            70.838608
            563913              6231925            67.393799
            563913              6231975            72.411911
            563913              6232025            79.555473
            563913              6232075            67.786003
            563913              6232125            54.357567
            563913              6232175            40.044235
            563913              6232225            26.166161
            563913              6232275            17.699459
            563913              6232325             12.25773
            563913              6232375            9.3870249
            563913              6232425            7.8290124
            563913              6232475            8.0394983
            563913              6232525            7.6064844
            563913              6232575            8.8017282
            563913              6232625            7.3037519
            563913              6232675             5.936316
            563963              6230375            139.14578
            563963              6230425            147.45514
            563963              6230475             146.2413
            563963              6230525            138.54156
            563963              6230575              141.192
            563963              6230625             140.9451
            563963              6230675            138.83531
            563963              6230725            147.01108
            563963              6230775            164.71385
            563963              6230825            154.98511
            563963              6230875             140.8802
            563963              6230925            119.96652
            563963              6230975            113.92522
            563963              6231025            117.06308
            563963              6231075            121.04312
            563963              6231125            111.04527
            563963              6231175            102.29397
            563963              6231225            103.58575
            563963              6231275            105.38771
            563963              6231325             105.0945
            563963              6231375            78.905991
            563963              6231425             51.55965
            563963              6231475             34.23576
            563963              6231525            25.297638
            563963              6231575            24.102936
